Changed directory to /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing.

JobID: 58393844
======
Time: Wed Aug  7 22:57:37 BST 2024
Running on master node: gpu-q-17
Current directory: /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing

Nodes allocated:
================
gpu-q-17

numtasks=1, numnodes=1, mpi_tasks_per_node=1 (OMP_NUM_THREADS=1)

Executing command:
==================
python create_probe_dataset.py --env_name probing- --model_name 10m --num_episodes 5000 --pct_train 0.6 


Initializing env 0 with device cpu
Data collected from episode 3141 with episode length of 119
Data collected from episode 3142 with episode length of 118
Data collected from episode 3143 with episode length of 115
Data collected from episode 3144 with episode length of 116
Data collected from episode 3145 with episode length of 117
Data collected from episode 3146 with episode length of 115
Data collected from episode 3147 with episode length of 120
Data collected from episode 3148 with episode length of 27
Data collected from episode 3149 with episode length of 118
Data collected from episode 3150 with episode length of 116
Data collected from episode 3151 with episode length of 119
Data collected from episode 3152 with episode length of 115
Data collected from episode 3153 with episode length of 118
Data collected from episode 3154 with episode length of 118
Data collected from episode 3155 with episode length of 119
Data collected from episode 3156 with episode length of 120
Data collected from episode 3157 with episode length of 37
Data collected from episode 3158 with episode length of 116
Data collected from episode 3159 with episode length of 115
Data collected from episode 3160 with episode length of 118
Data collected from episode 3161 with episode length of 116
Data collected from episode 3162 with episode length of 115
Data collected from episode 3163 with episode length of 46
Data collected from episode 3164 with episode length of 118
Data collected from episode 3165 with episode length of 115
Data collected from episode 3166 with episode length of 120
Data collected from episode 3167 with episode length of 118
Data collected from episode 3168 with episode length of 120
Data collected from episode 3169 with episode length of 117
Data collected from episode 3170 with episode length of 117
Data collected from episode 3171 with episode length of 119
