,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
"{2: [11, 18]}",-0.0001,0.0044,-0.001,-0.0002,0.0023,0.0131,-0.001,0.0032,0.0018,0.0215,-0.002,0.001,0.009,0.0056,-0.0039,0.0029,0.0032,-0.0024,-0.0012,0.0013,-0.001,0.0181,-0.0017,0.0052,0.005,0.0101,0.001,-0.0013,0.0017,0.0059,0.0009,0.0022,0.0016,0.002,0.0006,0.0023,-0.0015,0.0021,-0.0015,0.0017,0.0033,0.0103,-0.0007,0.0016,0.001,0.0181,-0.005,0.0012,0.0092,0.0021,-0.0014,0.0009,-0.0006,0.0072,0.0026,-0.0005,0.0015,0.0048,-0.0022,0.0006,0.0001,-0.0003,0.0026,-0.0021,0.0008,0.0117,-0.0008,0.0005,0.0124,0.0102,-0.0033,0.0018,0.0006,0.0096,0.0009,0.0135,-0.0027,0.0082,-0.0016,0.0025,0.0011,0.0016,0.0008,0.0012,0.0004,0.0062,-0.0002,0.0005,0.0006,0.0017,-0.0003,-0.0002,0.0005,0.0054,-0.0003,0.0008
"{2: [11, 19]}",-0.0042,-0.0026,-0.0016,-0.0021,-0.0009,-0.0043,-0.0018,-0.0008,-0.0001,-0.0028,-0.0007,0.0001,-0.0017,-0.0021,-0.0018,-0.0002,0.001,-0.0092,-0.0045,-0.0013,-0.0019,0.0042,-0.0037,0.0006,0.0015,0.0042,-0.0,-0.0007,0.0035,0.0003,0.0,0.0005,0.0,-0.0038,-0.0008,-0.0005,-0.0032,0.0008,-0.001,0.0,-0.0014,-0.0063,-0.001,0.0006,-0.0033,-0.0006,-0.0053,-0.0032,-0.0027,-0.0043,-0.0033,0.0007,-0.0025,-0.0022,-0.0019,-0.0018,-0.0002,-0.0007,0.0024,-0.0003,-0.0013,-0.0024,0.0026,-0.0005,-0.0032,-0.0019,-0.0013,-0.0018,-0.0014,-0.0029,-0.003,-0.0018,-0.001,0.0799,0.0003,0.0069,-0.0052,0.001,-0.0045,-0.0005,-0.001,-0.0003,-0.0003,-0.0006,-0.0016,-0.0002,-0.0013,-0.0005,0.0098,-0.0006,-0.0006,0.0064,-0.0022,-0.0008,-0.0007,-0.001
"{2: [11, 20]}",-0.003,-0.0002,-0.0001,0.003,-0.0006,0.0002,-0.0001,0.0001,-0.0021,-0.0007,-0.0002,0.0014,0.0074,0.0001,-0.0005,-0.0001,0.0054,-0.003,-0.0007,-0.0001,0.314,0.0001,-0.0008,0.0001,0.9816,-0.0002,0.0003,-0.0018,0.95,-0.0011,-0.0,0.0007,0.7166,-0.0019,-0.0004,0.0,0.9302,-0.0001,0.0009,-0.0002,0.9406,-0.0007,0.0002,-0.0019,0.9647,0.0003,-0.002,-0.0003,0.8533,-0.0012,-0.0003,-0.0004,0.9657,-0.0,-0.0003,-0.0002,-0.0008,0.0001,-0.0003,0.0003,0.1604,-0.0001,-0.0002,-0.0004,0.0049,-0.0001,0.0,0.0007,0.0171,0.0003,-0.0003,-0.0003,0.9556,0.0054,0.0005,0.0077,-0.0009,-0.0001,-0.0008,-0.0,-0.0017,-0.0001,-0.0001,-0.0001,0.0523,0.0001,-0.0,0.0006,-0.0001,-0.0001,0.0002,-0.0012,0.0004,0.0005,0.0002,0.0006
"{2: [11, 21]}",0.0319,0.0122,0.0321,0.0252,0.009,0.0058,0.1925,0.0066,0.0345,0.0695,0.022,0.0534,0.0271,0.0156,0.3234,0.0089,0.0084,0.0292,0.5184,0.0101,0.0206,0.0236,0.32,0.0192,0.0095,0.0357,0.3919,0.0308,0.1277,0.0389,0.0421,0.0153,0.0051,0.0278,0.3089,0.019,0.0403,0.0286,0.0642,0.0239,0.0402,0.0787,0.3519,0.0481,0.078,0.2542,0.1959,0.0278,0.0812,0.0379,0.255,0.0416,0.1375,0.1974,0.0552,0.1187,0.0043,0.0118,0.0063,0.0028,0.0191,0.0053,-0.0842,-0.0159,0.0287,0.0308,0.025,0.0292,0.0284,0.0138,0.2464,0.0047,0.0165,0.1884,0.3373,0.1368,-0.0058,0.0509,0.1981,0.024,0.0108,0.0069,0.2057,0.0062,0.0226,0.0183,0.0126,0.0262,0.0006,0.0047,0.3452,-0.0002,0.0112,0.0277,0.0251,0.0318
"{2: [11, 22]}",0.6875,0.0004,0.4345,0.0202,0.0062,0.1251,0.0106,0.1879,0.7843,0.0047,0.3801,0.0337,0.0049,0.1531,0.0335,0.27,0.007,0.154,0.0112,0.8522,0.5662,0.0007,0.7818,0.0099,0.0038,0.1571,0.0108,0.6774,0.7924,0.0009,0.4684,0.0199,0.0029,0.2247,0.0021,0.5358,0.7869,-0.0002,0.3864,0.0062,0.0024,0.1924,0.0074,0.7546,0.8188,0.0027,0.5033,0.0118,0.016,0.0783,0.0062,0.6407,0.7759,0.0002,0.3547,0.0194,0.0026,0.0684,-0.0016,0.1365,0.2118,0.0007,-0.0197,-0.0081,0.8372,0.0009,0.4666,0.0254,0.0076,0.2891,0.0162,0.3252,0.018,0.3207,0.0172,0.0902,-0.0578,0.0014,0.4624,0.0058,0.0021,0.0334,0.0148,0.64,0.7429,0.0018,0.1009,0.0137,-0.0049,0.0356,0.0184,-0.0012,0.4978,0.0016,0.2062,0.011
"{2: [11, 23]}",-0.0004,-0.0017,0.001,0.0023,0.0003,0.0001,0.0003,0.0027,0.0018,-0.0055,0.0005,0.0048,-0.0002,0.0002,-0.0016,0.0019,0.0032,-0.0036,-0.0032,0.0067,0.0015,0.0042,0.0105,-0.0003,0.0002,0.0036,0.0061,-0.0013,0.0072,0.0046,0.0015,0.0026,0.0042,0.0115,-0.0016,0.0072,0.0145,0.0141,0.0021,0.039,-0.0006,-0.0005,0.0,0.0044,0.0004,0.0064,-0.0001,-0.0017,0.002,-0.0012,-0.0012,-0.0006,-0.0011,-0.0008,0.0018,0.0003,-0.0009,0.0022,0.0023,-0.0004,0.0004,-0.0004,-0.0033,0.0039,0.0002,-0.0014,0.0009,0.0002,-0.0006,-0.001,-0.0024,0.0007,0.0093,0.491,0.0642,0.0111,-0.0172,0.0081,0.0494,0.8799,-0.0007,0.0013,0.0006,0.0012,0.0001,-0.0005,0.0011,0.0016,-0.0018,0.0004,0.0007,-0.0011,0.0004,0.0022,0.0033,0.002
"{2: [11, 24]}",0.0011,-0.0019,0.0003,0.1753,0.0093,-0.0001,0.0363,-0.0015,0.004,-0.0003,0.0011,0.4756,0.0368,0.0011,0.1483,-0.0008,0.0083,-0.005,0.0893,-0.0032,-0.0008,0.0125,-0.0049,0.6382,0.0107,0.0021,0.1521,-0.0004,0.0098,0.0168,-0.0015,0.0693,0.0061,-0.0031,0.0165,-0.0019,0.0012,0.0101,-0.0009,0.3262,0.0075,-0.0015,0.0555,-0.0009,0.0048,0.0156,-0.0066,0.0616,0.0057,-0.0004,0.0214,-0.0016,0.0117,0.0008,-0.0027,0.08,0.0015,0.0008,-0.0014,-0.0005,0.0003,-0.0018,-0.0005,0.0013,0.0025,-0.003,0.0,0.2485,0.0589,0.0015,0.0885,-0.0014,0.0173,0.0152,0.0084,0.3309,-0.0056,0.0042,-0.0008,0.6638,0.0013,-0.0003,0.1737,-0.0012,0.0008,-0.0005,-0.0002,0.2674,-0.0005,-0.0004,0.1594,-0.001,0.0004,0.0002,0.0004,0.1786
"{2: [11, 25]}",0.0,-0.0001,0.0011,0.0001,0.0004,-0.0,0.0001,0.0007,-0.0026,-0.0011,0.0025,-0.0002,-0.0009,-0.0007,-0.0015,0.0002,0.0001,-0.0021,-0.0016,-0.001,-0.0012,0.0022,0.0081,0.0012,0.0004,-0.0003,0.0019,0.0004,-0.001,-0.0016,0.0006,0.0012,-0.0004,0.0014,0.0015,-0.0018,-0.0033,0.0006,0.0011,-0.0001,-0.0007,-0.001,0.0009,-0.0004,-0.0001,0.0063,0.0014,0.0029,0.0016,-0.0009,0.0001,0.0004,-0.0005,-0.0019,0.0001,0.0035,-0.0004,-0.0001,-0.0006,0.0003,0.0005,-0.001,0.0009,0.0001,-0.0015,-0.0025,0.0013,0.0011,-0.0002,-0.0016,-0.0031,0.0001,-0.0012,-0.0027,0.0006,0.0104,-0.0059,-0.0002,-0.0033,-0.0001,-0.0001,0.0002,0.0016,-0.0,0.0,0.0006,0.0003,0.0002,-0.0001,0.0003,0.0018,0.0026,0.0,0.0012,0.001,0.0004
"{2: [11, 26]}",0.0119,0.0025,0.0378,0.0017,0.0162,0.0298,0.012,-0.0,0.0117,0.0214,0.0195,0.0037,0.0107,0.0212,0.0181,0.001,0.0196,0.0493,0.0158,0.0017,0.0138,0.0493,0.0739,0.0159,0.0124,0.0331,0.0084,0.0582,0.0146,0.0401,0.0127,0.0012,0.0183,0.0169,0.0123,0.0054,0.0311,0.0723,0.0219,0.0056,0.0484,0.0625,0.0152,0.0009,0.0292,0.0374,0.1485,0.0088,0.0374,0.0422,0.0064,-0.0042,0.0234,0.0297,0.0402,0.0038,0.0102,0.0412,-0.0115,0.0003,0.0036,0.0203,-0.0103,0.0075,0.0148,0.0078,0.0177,0.0034,0.0141,0.0344,0.0192,0.0006,0.0145,0.0917,0.0018,0.0104,-0.002,0.0039,0.039,0.0092,0.0109,0.0194,0.0191,0.0004,0.0053,0.0073,0.0173,0.0097,-0.0056,0.0046,0.0254,0.0005,0.0045,0.007,0.023,0.0021
"{2: [11, 27]}",-0.0002,-0.0003,0.0,0.0006,0.0008,0.0002,-0.0001,0.0005,0.0012,-0.0011,-0.0,0.0001,0.0003,0.0006,-0.0004,0.0001,0.0008,-0.0021,-0.0004,0.0003,0.0008,0.0004,0.0002,0.0006,0.001,0.0,0.0001,-0.0022,0.0058,-0.0003,-0.0001,0.0014,0.0013,-0.0004,0.0005,0.0003,0.0025,0.0005,0.0005,0.0018,0.001,-0.0011,0.0001,0.0004,0.0014,0.0011,-0.0002,-0.0006,0.0027,-0.0009,-0.0001,-0.0007,0.0018,-0.0004,-0.0001,0.0001,0.001,0.0003,0.0007,0.0001,0.0007,-0.0,0.0006,-0.0017,0.0006,-0.0002,0.0,0.0006,0.0004,0.0004,-0.0002,-0.0001,0.0008,0.0029,0.0004,0.0112,-0.0078,-0.0001,-0.0002,0.0008,0.0001,-0.0,-0.0001,-0.0002,0.0003,0.0001,-0.0,0.0003,-0.0009,-0.0001,0.0003,-0.001,0.0001,0.0003,0.0003,0.0
"{2: [11, 28]}",0.0001,-0.001,0.0021,0.0017,0.0005,0.0029,0.0255,0.0001,0.0003,-0.0015,0.0018,0.0006,-0.0002,-0.0003,0.0435,0.0013,0.0003,-0.0009,0.968,0.0002,-0.0008,-0.0002,0.9377,0.0064,0.0005,0.0018,0.9335,0.0104,0.0016,0.0039,0.0323,0.0026,0.0001,-0.0047,0.8989,-0.0013,0.0001,-0.003,0.8875,0.0015,-0.0011,0.01,0.9685,0.0004,-0.0024,0.0025,0.8604,0.0025,0.0,0.0005,0.9373,0.0006,-0.0012,-0.0009,0.9058,0.0039,0.0001,0.0018,-0.0071,0.0002,-0.0002,0.0007,-0.0263,-0.0026,0.0002,-0.0027,0.0027,0.0017,0.0001,0.0025,0.0143,-0.0002,-0.0009,0.014,0.3593,0.0154,-0.0072,0.0012,0.9074,-0.0002,-0.0002,0.0031,0.1928,0.0003,0.0002,0.0019,0.0283,0.0031,-0.0009,0.0025,0.1113,0.0001,0.0004,0.004,0.0732,0.0017
"{2: [11, 29]}",-0.0001,-0.0003,-0.0,0.0005,0.0005,0.0001,-0.0001,0.0002,0.0011,-0.0009,-0.0001,0.0001,-0.0002,0.0003,-0.0004,0.0001,0.0003,-0.0024,-0.0004,0.0001,-0.0002,0.0002,-0.0002,0.0003,0.0002,0.0002,0.0003,-0.001,0.0019,-0.0002,-0.0001,0.0012,0.0001,-0.0024,0.0002,0.0005,0.0004,0.0002,0.0,-0.0001,-0.0002,0.0,0.0001,0.0005,0.0005,0.0009,-0.0005,0.0011,0.0008,-0.0009,-0.0003,-0.0002,-0.0004,-0.0001,0.0,0.001,0.0002,0.0003,-0.0007,0.0002,0.0001,-0.0,-0.0001,-0.0019,0.0001,-0.0004,0.0,0.0003,-0.0001,0.0002,-0.0003,-0.0,-0.0005,0.0038,0.0004,0.0084,-0.0067,-0.0005,0.0003,0.0012,-0.0002,-0.0,-0.0001,0.0,0.0001,0.0001,0.0,0.0002,-0.0006,-0.0001,0.0001,-0.0006,0.0,0.0003,0.0001,0.0001
"{2: [11, 30]}",0.0002,-0.0002,-0.0,0.0007,0.0006,0.0003,-0.0002,0.0003,0.0015,-0.0006,-0.0003,0.0002,-0.0001,-0.0002,0.0004,0.0001,0.0007,-0.0044,-0.0008,0.0003,-0.0005,0.0023,0.0005,0.0002,0.0004,0.0013,0.0002,-0.001,0.0008,-0.0012,0.0002,0.0013,0.0009,-0.003,0.0009,-0.0008,-0.0005,0.0016,-0.0006,-0.0012,0.0,0.0001,0.0019,0.0006,-0.0023,0.0039,0.0034,-0.001,0.0015,-0.0019,0.0001,-0.0,-0.0026,0.0005,0.001,0.0004,0.0002,0.0003,-0.001,0.0001,-0.0002,0.0001,-0.0,-0.0014,0.0002,-0.0012,0.0,0.0005,-0.0001,-0.0003,-0.0008,-0.0,0.0014,0.0024,0.0009,0.0097,-0.0048,0.0014,-0.0013,0.001,-0.0001,-0.0,-0.0001,-0.0,0.0003,0.0005,0.0,0.0002,-0.0007,0.0,0.0001,-0.0014,0.0002,0.0001,0.0002,0.0002
"{2: [11, 31]}",-0.0005,-0.0008,-0.0004,-0.0003,0.0008,-0.0014,-0.0003,-0.0002,0.001,-0.0011,-0.0003,-0.0005,-0.0004,-0.0005,-0.0003,0.0001,0.0012,-0.0032,-0.0021,-0.0015,-0.0017,-0.0006,-0.0011,0.001,0.0003,-0.0008,-0.0002,0.0002,0.0027,-0.0005,-0.0005,0.0005,-0.0005,-0.0013,0.0021,0.0008,0.0024,0.0033,0.002,0.0014,0.0015,-0.0027,-0.0005,0.0007,0.0007,-0.0001,-0.0064,-0.0005,0.001,-0.0025,-0.0009,-0.0006,0.0014,0.0018,-0.0011,0.0007,0.0004,0.0005,0.0002,0.0001,0.0002,0.0004,-0.0003,0.0008,-0.0003,-0.0002,-0.0001,-0.0003,-0.0003,-0.0015,-0.0006,-0.0002,0.0018,0.0189,0.0029,0.0122,-0.0086,0.0,-0.0031,0.0022,-0.0001,-0.0001,-0.0003,-0.0,0.0002,0.0007,0.0002,0.0003,-0.0009,-0.0002,0.0003,-0.0001,0.0002,0.0009,0.0006,0.0004
"{2: [12, 13]}",0.0003,0.0014,0.0002,-0.0024,0.0004,0.0006,0.0001,-0.0016,-0.0007,-0.0009,-0.0004,-0.0012,0.0018,0.0004,0.0018,-0.001,0.0008,0.0033,-0.0027,0.0016,0.0024,0.0008,0.0033,0.0009,0.0004,0.0007,-0.0002,0.0516,0.0003,0.001,-0.0007,-0.0003,-0.0016,0.0003,0.0001,0.0011,0.0011,-0.0016,0.003,-0.0,-0.0012,0.0013,0.0001,-0.0025,0.0017,0.0005,-0.0034,0.0046,0.0035,0.0037,-0.0008,-0.0016,0.0024,0.0005,-0.0002,0.0023,0.0002,-0.0001,0.0027,-0.0015,-0.0001,-0.0001,-0.004,0.0108,-0.0007,0.0009,0.0007,-0.0009,0.0023,0.0004,-0.0003,-0.0018,0.016,-0.0017,0.0004,0.0038,-0.0078,0.0015,0.0096,0.0014,0.0003,0.0001,0.0004,-0.0012,0.0008,0.0002,-0.0002,-0.0013,-0.0007,0.0003,0.0005,0.0025,0.0011,0.0014,0.0,-0.0003
"{2: [12, 14]}",0.0002,0.0002,0.0002,0.0013,0.0004,0.0028,0.0007,-0.0001,0.0031,-0.0004,-0.0003,0.0026,0.0033,0.0008,0.0008,0.0012,-0.0018,0.0016,-0.0007,0.0003,-0.002,0.0014,-0.0015,0.0029,0.0006,0.0033,-0.0008,0.0018,0.0024,0.0004,0.0004,0.002,-0.0004,0.002,0.001,0.0013,0.0043,0.0,-0.0002,0.0002,-0.0004,-0.0015,0.0013,0.0003,-0.0011,-0.0006,0.0016,-0.0023,0.0006,0.0004,-0.0002,-0.0001,-0.0012,-0.0019,-0.0013,0.001,0.0004,0.0011,0.003,0.0002,0.0007,0.0001,-0.0012,0.0011,0.0039,0.0001,-0.0002,0.001,0.0037,0.0007,0.0012,0.0004,0.0039,0.0796,0.0036,0.0022,-0.0128,0.0001,0.0002,0.0067,-0.0004,0.0014,0.0007,-0.0009,-0.0002,-0.0006,-0.0004,-0.0001,-0.0002,0.0009,-0.0011,-0.0022,-0.0006,0.0007,-0.0002,0.0005
"{2: [12, 15]}",0.0004,0.0009,0.001,0.0009,0.0003,-0.0019,0.0,-0.0013,0.0007,0.0094,0.0019,0.0003,0.0019,-0.0,0.0023,0.0005,-0.0001,0.0549,-0.0019,-0.0018,0.0075,-0.0027,-0.0065,-0.0013,0.0017,-0.002,-0.0011,-0.0011,0.0048,0.01,0.0007,0.0003,-0.0023,0.0414,-0.0005,-0.0054,0.0027,-0.0033,-0.0023,-0.0017,-0.0011,0.043,0.0003,0.001,0.0022,-0.0011,-0.005,-0.0025,0.0012,0.0057,-0.0013,-0.0005,0.0037,-0.0002,-0.0018,0.0016,-0.0001,0.0034,0.0002,0.0003,0.0007,-0.0011,-0.0001,0.0002,0.0017,0.0007,0.0038,0.0005,0.0018,0.001,-0.0002,-0.0008,0.0048,0.6339,-0.0019,0.0015,-0.0055,0.002,-0.004,-0.0011,-0.0008,0.0046,0.0005,-0.0007,0.0009,-0.001,-0.0002,0.0015,0.0013,0.0027,0.0005,0.0006,0.0019,-0.0005,-0.0001,0.0009
"{2: [12, 16]}",0.4083,0.0047,0.0001,0.0018,0.0892,0.0023,0.0,0.007,0.0235,0.0128,0.0001,0.0032,0.4105,0.0005,0.0004,0.0153,0.7418,-0.0013,-0.0001,0.0876,0.9283,0.064,0.0003,0.0,0.9662,0.0029,0.0006,0.0947,0.9282,0.0335,0.0008,0.006,0.9015,-0.005,0.0034,0.04,0.9518,0.0096,0.0017,0.0007,0.9615,-0.0024,0.0007,0.0894,0.9503,0.4561,-0.0028,-0.0003,0.9546,0.0003,0.0002,0.0518,0.9444,0.0433,-0.0007,0.0012,0.6615,-0.0004,0.0019,0.0039,0.3242,0.0166,-0.0008,0.0033,0.1232,0.0051,0.0,0.0008,0.0858,0.0007,0.0004,0.0333,0.9569,0.0098,-0.0001,0.0083,-0.0137,0.1012,-0.0002,0.0009,0.2434,-0.0001,0.0001,0.008,0.9236,0.0073,-0.0001,0.0005,0.0002,0.0004,-0.0001,0.0005,0.5617,0.0421,0.0001,0.0009
"{2: [12, 17]}",-0.001,0.0004,-0.0002,0.0003,-0.0009,-0.0003,-0.0005,-0.0001,-0.0009,-0.0001,-0.0001,0.0001,-0.0005,-0.0014,-0.0001,-0.0,0.0003,0.0004,-0.0008,0.0003,0.0015,0.0021,0.0025,0.0027,0.0001,-0.0022,0.0006,0.001,0.0022,-0.0021,-0.0011,-0.0014,0.0003,-0.0041,0.0001,0.0028,0.0043,0.0011,0.0015,0.001,0.0003,-0.0,-0.0001,0.0011,0.0011,-0.0016,-0.0039,0.0005,-0.0003,0.0,-0.0006,-0.0003,0.0003,-0.0023,-0.003,0.0014,-0.0003,-0.0024,0.0009,-0.0001,-0.0004,-0.0006,-0.0007,-0.0009,-0.0011,-0.0006,-0.0007,-0.0002,-0.0009,-0.0012,-0.0006,-0.0001,0.0027,0.0003,0.0001,0.0003,-0.0021,-0.0012,0.0003,0.0022,-0.0007,-0.0,0.0019,-0.0002,0.0005,-0.0002,-0.0003,0.0007,0.0015,0.0001,0.0017,0.0006,0.0002,0.0009,-0.0002,0.0009
"{2: [12, 18]}",0.0002,0.0059,-0.001,0.0003,0.0013,0.0135,-0.0009,0.003,0.0006,0.0237,-0.002,0.0012,0.0086,0.0052,-0.0039,0.003,0.0028,0.0021,-0.0007,0.0016,-0.0011,0.0161,-0.0024,0.0048,0.0051,0.0079,0.0004,-0.0004,0.0012,0.0068,0.0014,0.0008,0.0016,0.0032,0.0004,0.0024,-0.001,0.0013,-0.0013,0.0013,0.0036,0.0114,-0.0004,0.0015,0.0004,0.0106,-0.006,0.0015,0.0086,0.0046,-0.0011,0.0012,-0.0007,0.0055,0.0018,-0.0005,0.0014,0.0041,-0.0009,0.0006,0.0002,-0.0003,0.0023,-0.0007,0.0008,0.0133,-0.001,0.0004,0.0123,0.01,-0.0033,0.002,0.0018,0.0042,0.0002,0.0032,0.0021,0.009,-0.0036,0.0047,0.0014,0.0019,0.0013,0.001,0.0004,0.0058,-0.0003,0.001,0.0015,0.0022,-0.0004,0.0003,0.0004,0.0051,-0.0005,0.0013
"{2: [12, 19]}",-0.004,-0.0018,-0.0015,-0.0019,-0.0012,-0.0043,-0.0019,-0.0008,-0.0016,-0.0023,-0.0008,0.0002,-0.0019,-0.0022,-0.002,-0.0001,0.0006,-0.0076,-0.0045,-0.0012,-0.0016,0.0038,-0.0044,0.0001,0.0015,0.0011,-0.0005,0.0005,0.0016,0.0001,0.0003,-0.0007,0.0002,-0.0019,-0.001,-0.0001,-0.0029,0.0009,-0.0009,-0.0001,-0.0013,-0.0064,-0.0008,0.0008,-0.0038,-0.0016,-0.0059,-0.0038,-0.0031,-0.0026,-0.0029,0.0007,-0.0006,-0.0019,-0.0031,-0.0011,-0.0,-0.0007,0.0035,-0.0004,-0.0013,-0.0025,0.0029,0.0019,-0.0032,-0.0012,-0.0016,-0.0015,-0.0015,-0.003,-0.0031,-0.0018,-0.0004,0.0428,-0.0005,0.0025,0.0005,0.0007,-0.0061,0.0009,-0.0007,-0.0002,-0.0001,-0.0006,-0.0016,-0.0003,-0.0013,-0.0004,0.0105,-0.0003,-0.0006,0.0074,-0.002,-0.0009,-0.0004,-0.0007
"{2: [12, 20]}",-0.0031,0.0009,0.0,0.0029,-0.001,0.0003,-0.0001,-0.0001,-0.0016,0.0007,-0.0001,0.0015,0.0072,-0.0001,-0.0001,-0.0001,0.006,0.0006,-0.0003,-0.0001,0.3192,0.0001,-0.0011,-0.0003,0.9814,-0.0008,-0.0001,-0.0008,0.9513,-0.0008,0.0004,-0.0005,0.8245,0.0009,-0.0002,0.0001,0.9336,-0.0001,0.0012,0.0001,0.938,-0.0003,0.0006,-0.0013,0.9634,-0.0009,-0.004,-0.0,0.7896,0.0013,0.0002,0.0,0.9641,-0.0004,-0.0011,0.0005,-0.0005,-0.0,0.0011,0.0003,0.1632,-0.0002,-0.0004,0.0012,0.0109,0.0007,-0.0002,0.0007,0.0356,-0.0002,-0.0001,-0.0004,0.9504,0.0028,0.0003,0.001,0.0035,0.0007,-0.0029,0.0017,-0.0017,-0.0,0.0003,-0.0001,0.0741,-0.0001,-0.0001,0.0012,0.0008,0.0006,0.0002,-0.0006,0.0005,0.0008,0.0,0.0015
"{2: [12, 21]}",0.0311,0.0135,0.0323,0.0238,0.0078,0.0058,0.175,0.0064,0.0246,0.0678,0.0232,0.0529,0.0249,0.0152,0.3358,0.0089,0.0095,0.0379,0.5424,0.0111,0.0176,0.0224,0.319,0.0171,0.01,0.0301,0.3519,0.0342,0.121,0.0401,0.0455,0.012,0.0051,0.0263,0.3031,0.0201,0.0441,0.0264,0.0617,0.0223,0.0441,0.0774,0.3685,0.0446,0.0693,0.2012,0.1743,0.0268,0.0835,0.0472,0.2588,0.0395,0.14,0.1602,0.0507,0.1182,0.0044,0.0113,0.0071,0.0027,0.0208,0.0048,-0.0841,-0.0144,0.0264,0.0285,0.0242,0.0288,0.0277,0.0124,0.2562,0.0046,0.0271,0.1214,0.3237,0.0741,0.0012,0.0483,0.1812,0.0273,0.0111,0.0063,0.2294,0.0058,0.0232,0.0155,0.0124,0.0273,0.0011,0.0052,0.3471,0.0003,0.011,0.0276,0.0236,0.033
"{2: [12, 22]}",0.6763,0.0014,0.441,0.0191,0.0049,0.1289,0.01,0.1902,0.7354,0.0059,0.3859,0.0373,0.0041,0.1526,0.0342,0.279,0.0066,0.1673,0.0122,0.8615,0.5544,0.0007,0.7856,0.0096,0.0036,0.119,0.0094,0.6891,0.7827,0.0009,0.4787,0.0154,0.0033,0.2711,0.0019,0.5776,0.7733,0.0,0.3808,0.0063,0.0026,0.1785,0.0079,0.7526,0.8089,0.0012,0.4808,0.0116,0.0146,0.0824,0.0068,0.649,0.7574,0.0002,0.3465,0.0225,0.0026,0.0654,0.0,0.1296,0.2152,0.0005,-0.0208,-0.0062,0.823,0.0015,0.4581,0.025,0.0071,0.2695,0.016,0.3177,0.0285,0.2709,0.0161,0.0628,-0.0472,0.0022,0.475,0.0093,0.0023,0.0314,0.0165,0.6141,0.7422,0.0014,0.0945,0.0142,-0.0038,0.0415,0.018,-0.0006,0.5011,0.0017,0.1904,0.0116
"{2: [12, 23]}",-0.0001,-0.001,0.0012,0.0022,-0.0004,0.0004,0.0003,0.0025,0.001,-0.0053,0.0006,0.0058,-0.0003,0.0005,-0.0017,0.0019,0.0028,-0.0027,-0.003,0.0076,0.0014,0.0042,0.0128,-0.0007,0.0003,0.0023,0.0059,-0.0006,0.0061,0.0047,0.0018,0.0015,0.0049,0.0124,-0.0019,0.0074,0.0136,0.0136,0.0021,0.0251,-0.0007,-0.0002,0.0008,0.005,-0.0001,0.0037,-0.0012,-0.0014,0.0009,0.0002,-0.0007,-0.001,-0.0004,-0.001,0.0014,0.0005,-0.0009,0.0025,0.003,-0.0004,0.0003,-0.0006,-0.0035,0.004,0.0004,-0.001,0.0008,0.0003,-0.0007,-0.0012,-0.0025,0.0006,0.013,0.4099,0.0547,0.023,-0.0087,0.0077,0.0501,0.8555,-0.0005,0.0011,0.0009,0.0011,0.0001,-0.0008,0.0009,0.0022,-0.0008,0.0007,0.0007,-0.0005,0.0004,0.0028,0.0025,0.0024
"{2: [12, 24]}",0.0013,-0.0013,0.0008,0.1331,0.0085,0.0004,0.0349,-0.0014,0.0031,0.0007,0.0014,0.4566,0.0408,0.001,0.1431,-0.0008,0.0089,-0.0018,0.0822,-0.0028,-0.0009,0.011,-0.0051,0.6209,0.0125,0.0008,0.1421,0.0011,0.0086,0.0153,-0.0011,0.0517,0.0074,-0.0003,0.0143,-0.002,0.0015,0.009,-0.0008,0.2682,0.009,-0.0015,0.0614,-0.0013,0.0031,0.0119,-0.0066,0.0553,0.0046,0.0013,0.0261,-0.0012,0.0129,0.0004,-0.0032,0.0791,0.0015,0.0003,0.0001,-0.0006,0.0001,-0.0018,-0.0015,0.0018,0.0026,-0.0027,0.0001,0.242,0.0685,0.0012,0.0944,-0.0013,0.0265,0.0075,0.0081,0.3831,-0.0002,0.0038,-0.0027,0.7123,0.0022,-0.0002,0.1665,-0.0012,0.0008,-0.0008,-0.0002,0.2329,0.0004,-0.0001,0.1467,-0.0003,0.0004,0.0003,-0.0,0.1628
